x1,condition,binchoice,bincorrect,binrt,x2,xavg,estim,estrt,trial,block,session,subj
-20,1,-1,1,1.056,-20,-20,-10.66283,1.151,1,2,4,1
20,-1,1,1,1.317,NaN,NaN,NaN,NaN,2,2,4,1
-20,-1,-1,1,1.041,NaN,NaN,NaN,NaN,3,2,4,1
20,1,1,1,1.357,-10,5,-7.52119999999999,1.284,4,2,4,1
0,1,-1,0,1.18,-20,-10,-8.13054,1.451,5,2,4,1
-20,-1,-1,1,0.876,NaN,NaN,NaN,NaN,6,2,4,1
-10,0,0,NaN,1.115,0,-5,-18.41368,2.017,7,2,4,1
10,-1,-1,0,1.62,NaN,NaN,NaN,NaN,9,2,4,1
0,-1,-1,0,0.887,NaN,NaN,NaN,NaN,10,2,4,1
10,0,0,NaN,1.585,-10,0,-6.2218,1.484,11,2,4,1
-20,1,-1,1,1.407,10,-5,-15.50636,1.751,12,2,4,1
10,0,0,NaN,1.269,0,5,9.73537,1.467,13,2,4,1
-10,1,-1,1,1.207,-20,-15,-7.52430000000001,NaN,15,2,4,1
10,1,1,1,1.444,0,5,12.65851,1.217,18,2,4,1
10,-1,1,1,1.466,NaN,NaN,NaN,NaN,19,2,4,1
10,1,1,1,1.322,10,10,18.1994,1.517,20,2,4,1
-20,0,0,NaN,1.863,10,-5,-19.49857,2.184,21,2,4,1
-10,1,1,0,1.283,10,0,11.457,2.534,22,2,4,1
20,1,1,1,1.078,20,20,12.1646,1.351,23,2,4,1
10,0,0,NaN,1.226,0,5,12.3728,1.151,24,2,4,1
0,-1,1,0,1.595,NaN,NaN,NaN,NaN,25,2,4,1
10,0,0,NaN,1.6,10,10,16.08848,1.117,27,2,4,1
-10,-1,-1,1,1.037,NaN,NaN,NaN,NaN,28,2,4,1
-10,0,0,NaN,1.011,-20,-15,-9.881724,1.251,29,2,4,1
0,1,-1,0,1.156,-20,-10,-15.2539,0.934,30,2,4,1
20,0,0,NaN,1.536,20,20,10.796,1.101,31,2,4,1
20,-1,1,1,0.994,NaN,NaN,NaN,NaN,32,2,4,1
10,1,-1,0,0.874,-20,-5,5.74160000000001,1.434,33,2,4,1
10,1,1,1,1.464,20,15,11.1496,1.717,34,2,4,1
-20,-1,-1,1,0.791,NaN,NaN,NaN,NaN,35,2,4,1
0,-1,1,0,1.287,NaN,NaN,NaN,NaN,36,2,4,1
0,0,0,NaN,1.075,0,0,0.00579999999999359,0.967,38,2,4,1
0,0,0,NaN,1.101,10,5,8.78968,0.951,39,2,4,1
-10,0,0,NaN,1.106,-10,-10,-8.78372,1.117,40,2,4,1
10,1,1,1,1.458,20,15,10.003,1.484,42,2,4,1
10,1,1,1,1.084,20,15,-10.68635,1.367,43,2,4,1
0,0,0,NaN,1.354,20,10,-18.4769,1.917,44,2,4,1
20,-1,1,1,1.082,NaN,NaN,NaN,NaN,45,2,4,1
10,1,-1,0,0.926,10,10,20.00774,1.134,46,2,4,1
-10,1,-1,1,1.115,-10,-10,-11.81355,1.001,47,2,4,1
10,0,0,NaN,1.255,20,15,-9.714,1.001,48,2,4,1
20,-1,1,1,1.988,NaN,NaN,NaN,NaN,51,2,4,1
-20,-1,-1,1,0.944,NaN,NaN,NaN,NaN,52,2,4,1
20,0,0,NaN,1.064,10,15,17.68623,1.567,53,2,4,1
-10,-1,-1,1,1.288,NaN,NaN,NaN,NaN,54,2,4,1
-10,0,0,NaN,1.337,0,-5,14.70732,1.101,55,2,4,1
-10,-1,1,0,1.234,NaN,NaN,NaN,NaN,57,2,4,1
20,1,-1,0,1.305,-10,5,-4.395137,1.734,58,2,4,1
10,-1,1,1,1.319,NaN,NaN,NaN,NaN,59,2,4,1
-10,1,-1,1,1.079,10,0,9.99584,1.134,60,2,4,1
0,1,-1,0,1.051,10,5,-8.236358,1.084,61,2,4,1
10,0,0,NaN,1.289,-10,0,-11.47973,1.067,62,2,4,1
-10,1,-1,1,1.067,10,0,14.36689,1.151,65,2,4,1
0,0,0,NaN,1.898,-10,-5,7.3489,1.401,66,2,4,1
-10,0,0,NaN,1.436,-20,-15,-11.77777,1.534,67,2,4,1
-10,-1,-1,1,1.151,NaN,NaN,NaN,NaN,69,2,4,1
-10,-1,-1,1,0.886,NaN,NaN,NaN,NaN,2,3,4,1
20,-1,1,1,1.033,NaN,NaN,NaN,NaN,3,3,4,1
20,0,0,NaN,1.095,0,10,-5.98101,1.317,4,3,4,1
0,-1,-1,0,0.743,NaN,NaN,NaN,NaN,5,3,4,1
20,-1,1,1,1.273,NaN,NaN,NaN,NaN,6,3,4,1
0,-1,-1,0,1.028,NaN,NaN,NaN,NaN,7,3,4,1
0,1,-1,0,1.08,10,5,7.3561,1.401,8,3,4,1
10,0,0,NaN,1.047,0,5,12.4744,2.117,9,3,4,1
0,0,0,NaN,1.501,0,0,-6.0274,1.151,10,3,4,1
0,1,-1,0,1.079,20,10,7.16569,1.034,11,3,4,1
0,1,-1,0,1.454,-20,-10,-15.04346,1.117,12,3,4,1
-20,-1,-1,1,1.321,NaN,NaN,NaN,NaN,13,3,4,1
20,-1,-1,0,1.247,NaN,NaN,NaN,NaN,14,3,4,1
20,1,-1,0,1.537,0,10,-8.58029,1.017,15,3,4,1
0,0,0,NaN,1.338,-10,-5,-11.38335,1.434,16,3,4,1
-10,0,0,NaN,1.509,10,0,-8.63401,2.367,17,3,4,1
-10,-1,1,0,0.715,NaN,NaN,NaN,NaN,18,3,4,1
20,0,0,NaN,1.329,0,10,0.0724000000000018,0.917,19,3,4,1
-20,-1,-1,1,1.025,NaN,NaN,NaN,NaN,20,3,4,1
10,-1,1,1,1.217,NaN,NaN,NaN,NaN,21,3,4,1
20,1,1,1,1.39,10,15,9.89082000000001,1.234,22,3,4,1
0,-1,1,0,1.277,NaN,NaN,NaN,NaN,23,3,4,1
0,0,0,NaN,1.686,10,5,12.06746,1.084,24,3,4,1
0,0,0,NaN,1.107,-20,-10,-11.69007,1.284,26,3,4,1
10,1,1,1,1.005,-10,0,-11.78971,1.184,27,3,4,1
0,-1,-1,0,1.214,NaN,NaN,NaN,NaN,28,3,4,1
-10,1,-1,1,1.678,0,-5,-7.47920000000001,1.067,29,3,4,1
20,-1,1,1,0.877,NaN,NaN,NaN,NaN,30,3,4,1
-10,1,-1,1,1.139,-10,-10,-6.38140000000001,1.517,31,3,4,1
-20,-1,-1,1,1.18,NaN,NaN,NaN,NaN,32,3,4,1
20,1,1,1,1.251,10,15,-6.64723,1.451,33,3,4,1
10,0,0,NaN,1.255,10,10,-5.11533,1.534,34,3,4,1
10,-1,-1,0,1.163,NaN,NaN,NaN,NaN,35,3,4,1
10,-1,1,1,1.232,NaN,NaN,NaN,NaN,36,3,4,1
-20,1,-1,1,1.122,-10,-15,-8.06789999999999,2.234,37,3,4,1
10,0,0,NaN,1.037,10,10,-12.7392,2.001,38,3,4,1
10,1,1,1,1.106,-20,-5,-6.01672000000001,1.001,39,3,4,1
20,1,1,1,1.032,20,20,4.92901999999999,1.184,40,3,4,1
20,-1,-1,0,1.18,NaN,NaN,NaN,NaN,41,3,4,1
-10,-1,-1,1,1.155,NaN,NaN,NaN,NaN,42,3,4,1
-20,-1,-1,1,1.274,NaN,NaN,NaN,NaN,43,3,4,1
-10,-1,-1,1,0.669,NaN,NaN,NaN,NaN,44,3,4,1
10,-1,1,1,0.861,NaN,NaN,NaN,NaN,45,3,4,1
0,1,-1,0,1.246,-10,-5,-8.30134,1.484,47,3,4,1
-10,-1,-1,1,1.045,NaN,NaN,NaN,NaN,48,3,4,1
10,-1,-1,0,1.321,NaN,NaN,NaN,NaN,49,3,4,1
0,1,-1,0,1.427,20,10,-11.5125,1.051,50,3,4,1
-20,0,0,NaN,1.133,10,-5,13.16644,1.001,51,3,4,1
20,0,0,NaN,0.98,-10,5,-6.172247,0.851,52,3,4,1
10,0,0,NaN,1.121,0,5,-6.91661,0.967,53,3,4,1
-10,-1,-1,1,1.042,NaN,NaN,NaN,NaN,54,3,4,1
10,-1,-1,0,0.676,NaN,NaN,NaN,NaN,55,3,4,1
10,0,0,NaN,1.965,20,15,-9.0865,1.667,56,3,4,1
-10,1,-1,1,1.402,0,-5,-5.33012,1.717,57,3,4,1
-10,0,0,NaN,1.006,10,0,2.39920000000001,0.284,58,3,4,1
-10,1,-1,1,1.279,20,5,-8.9169,1.184,59,3,4,1
-20,1,-1,1,0.745,-10,-15,-8.76479,1.001,60,3,4,1
10,-1,-1,0,1.165,NaN,NaN,NaN,NaN,61,3,4,1
-10,-1,1,0,1.323,NaN,NaN,NaN,NaN,62,3,4,1
-20,1,-1,1,1.41,-10,-15,-7.530683,1.334,63,3,4,1
10,1,-1,0,1.22,20,15,-9.28270000000001,1.051,64,3,4,1
0,1,1,0,1.372,0,0,-6.172247,1.084,65,3,4,1
20,1,1,1,1.058,-10,5,-7.80813999999999,1.184,66,3,4,1
-20,-1,1,0,1.774,NaN,NaN,NaN,NaN,67,3,4,1
0,-1,-1,0,0.948,NaN,NaN,NaN,NaN,68,3,4,1
-20,0,0,NaN,1.249,-20,-20,-11.6245,1.234,69,3,4,1
-20,-1,1,0,1.34,NaN,NaN,NaN,NaN,1,4,4,1
-20,0,0,NaN,1.118,-20,-20,-9.35277,1.167,2,4,4,1
-20,1,-1,1,1.223,-20,-20,-13.5391,1.267,3,4,4,1
-10,1,-1,1,1.031,20,5,-13.756,1.084,5,4,4,1
-20,-1,-1,1,1.217,NaN,NaN,NaN,NaN,7,4,4,1
20,1,-1,0,0.984,20,20,-9.1354,1.167,8,4,4,1
10,1,1,1,1.064,20,15,-13.0394,1.301,9,4,4,1
10,0,0,NaN,1.258,20,15,-16.32272,1.067,10,4,4,1
-20,1,-1,1,1.045,10,-5,-13.7905,0.951,14,4,4,1
10,1,-1,0,1.124,10,10,11.98068,0.934,16,4,4,1
-10,1,-1,1,1.161,0,-5,7.10223,0.901,17,4,4,1
20,0,0,NaN,1.608,0,10,-7.21768,1.017,18,4,4,1
10,1,-1,0,1.373,0,5,13.82877,0.917,19,4,4,1
10,1,1,1,1.353,-20,-5,5.23011,1.267,20,4,4,1
0,-1,-1,0,1.344,NaN,NaN,NaN,NaN,21,4,4,1
0,0,0,NaN,1.205,-10,-5,-12.80557,1.134,22,4,4,1
20,0,0,NaN,1.298,10,15,9.18737,1.334,23,4,4,1
-10,0,0,NaN,1.334,-20,-15,-11.3736,1.084,24,4,4,1
-10,1,-1,1,1.07,0,-5,-9.15606,1.101,27,4,4,1
-10,1,-1,1,1.154,20,5,13.40021,1.084,28,4,4,1
0,1,1,0,1.231,-10,-5,7.92753999999999,1.017,29,4,4,1
0,0,0,NaN,1.155,0,0,-11.4253,1.551,30,4,4,1
-10,-1,-1,1,1.113,NaN,NaN,NaN,NaN,31,4,4,1
20,-1,1,1,1.277,NaN,NaN,NaN,NaN,32,4,4,1
20,-1,1,1,1.173,NaN,NaN,NaN,NaN,33,4,4,1
10,0,0,NaN,1.155,-10,0,-11.37211,1.251,34,4,4,1
0,1,1,0,1.894,-10,-5,11.17946,1.084,36,4,4,1
10,1,1,1,1.136,-20,-5,7.55830000000003,0.917,37,4,4,1
-20,-1,-1,1,0.897,NaN,NaN,NaN,NaN,38,4,4,1
0,1,1,0,1.966,0,0,-10.7145,1.334,39,4,4,1
0,0,0,NaN,1.1,10,5,12.96993,0.884,41,4,4,1
-10,0,0,NaN,1.49,20,5,16.43799,1.201,42,4,4,1
20,1,1,1,1.55,0,10,-8.74356,1.034,43,4,4,1
-10,1,-1,1,1.381,10,0,-9.33022,0.951,44,4,4,1
0,-1,-1,0,1.261,NaN,NaN,NaN,NaN,45,4,4,1
20,1,1,1,1.11,20,20,13.3953,1.151,46,4,4,1
10,0,0,NaN,1.374,-20,-5,-10.94265,1.101,47,4,4,1
-10,1,-1,1,1.275,-20,-15,-9.196867,1.184,48,4,4,1
10,1,1,1,1.005,-10,0,-11.61478,1.101,50,4,4,1
-10,-1,1,0,1.393,NaN,NaN,NaN,NaN,51,4,4,1
10,1,1,1,1.792,-10,0,-13.72605,1.051,52,4,4,1
0,-1,-1,0,1.142,NaN,NaN,NaN,NaN,53,4,4,1
0,0,0,NaN,1.491,-10,-5,9.15949,2.101,54,4,4,1
-10,-1,-1,1,1.328,NaN,NaN,NaN,NaN,55,4,4,1
-10,-1,-1,1,1.126,NaN,NaN,NaN,NaN,56,4,4,1
-10,0,0,NaN,1.184,20,5,5.0889,1.784,57,4,4,1
-20,-1,-1,1,0.837,NaN,NaN,NaN,NaN,58,4,4,1
20,0,0,NaN,1.348,20,20,-6.82817,1.534,59,4,4,1
-10,0,0,NaN,1.151,20,5,3.27072,1.384,60,4,4,1
0,1,1,0,1.221,0,0,-10.1772,1.551,61,4,4,1
0,-1,-1,0,1.236,NaN,NaN,NaN,NaN,62,4,4,1
-20,0,0,NaN,1.126,-10,-15,-6.75669,1.034,63,4,4,1
20,-1,1,1,0.93,NaN,NaN,NaN,NaN,64,4,4,1
-10,-1,-1,1,1.085,NaN,NaN,NaN,NaN,65,4,4,1
20,0,0,NaN,1.348,-10,5,-9.0244,1.084,66,4,4,1
10,0,0,NaN,1.017,0,5,10.60786,2.051,67,4,4,1
10,0,0,NaN,1.505,-20,-5,-14.1593,0.984,69,4,4,1
20,1,1,1,0.903,-10,5,-10.82017,0.917,1,5,4,1
-10,-1,-1,1,0.874,NaN,NaN,NaN,NaN,2,5,4,1
-20,1,1,0,1.194,-10,-15,-9.54249999999999,1.201,3,5,4,1
-10,1,-1,1,1.062,20,5,10.3715,1.434,4,5,4,1
10,1,1,1,1.422,10,10,-11.71,1.217,5,5,4,1
-10,-1,-1,1,1.022,NaN,NaN,NaN,NaN,6,5,4,1
10,-1,1,1,1.28,NaN,NaN,NaN,NaN,7,5,4,1
20,-1,1,1,0.841,NaN,NaN,NaN,NaN,8,5,4,1
0,0,0,NaN,1.408,20,10,8.15188,0.834,9,5,4,1
-20,-1,-1,1,0.867,NaN,NaN,NaN,NaN,10,5,4,1
-10,-1,-1,1,1.075,NaN,NaN,NaN,NaN,11,5,4,1
20,1,1,1,1.377,0,10,-5.8597,1.184,12,5,4,1
0,1,1,0,1.052,-20,-10,-11.131,1.117,13,5,4,1
0,1,1,0,1.628,20,10,11.2488,1.117,14,5,4,1
20,-1,1,1,1.266,NaN,NaN,NaN,NaN,15,5,4,1
-20,0,0,NaN,1.121,-20,-20,-11.22197,1.034,16,5,4,1
20,0,0,NaN,1.141,-10,5,-8.18279999999999,1.367,18,5,4,1
-20,0,0,NaN,1.767,10,-5,15.8708,0.917,19,5,4,1
-10,0,0,NaN,1.695,-20,-15,-9.39150000000001,0.717,21,5,4,1
20,0,0,NaN,1.148,-10,5,-15.03785,0.817,24,5,4,1
10,1,1,1,0.784,10,10,16.20708,0.984,27,5,4,1
-10,-1,1,0,1.057,NaN,NaN,NaN,NaN,28,5,4,1
-20,1,-1,1,1.294,0,-10,-14.74555,0.867,29,5,4,1
0,1,1,0,1.203,20,10,13.6604,1.134,30,5,4,1
10,-1,1,1,1.183,NaN,NaN,NaN,NaN,31,5,4,1
0,1,-1,0,1.063,0,0,-7.7902365,1.384,32,5,4,1
-10,0,0,NaN,1.088,0,-5,-10.1408,1.401,33,5,4,1
-10,0,0,NaN,1.311,20,5,16.89223,0.884,35,5,4,1
-10,-1,1,0,1.136,NaN,NaN,NaN,NaN,36,5,4,1
0,-1,1,0,1.914,NaN,NaN,NaN,NaN,37,5,4,1
0,0,0,NaN,1.307,10,5,4.9541,1.301,38,5,4,1
0,0,0,NaN,1.204,20,10,10.6909,1.434,39,5,4,1
10,-1,1,1,1.341,NaN,NaN,NaN,NaN,42,5,4,1
10,-1,-1,0,1.077,NaN,NaN,NaN,NaN,43,5,4,1
10,-1,1,1,1.093,NaN,NaN,NaN,NaN,44,5,4,1
10,1,1,1,0.597,-20,-5,6.72465,0.867,45,5,4,1
20,-1,1,1,0.8,NaN,NaN,NaN,NaN,46,5,4,1
-20,0,0,NaN,1.128,0,-10,-10.8238,2.517,47,5,4,1
10,-1,-1,0,0.913,NaN,NaN,NaN,NaN,48,5,4,1
0,-1,-1,0,1.73,NaN,NaN,NaN,NaN,49,5,4,1
20,-1,1,1,1.426,NaN,NaN,NaN,NaN,50,5,4,1
-20,0,0,NaN,1.182,-10,-15,-5.01948,1.517,51,5,4,1
-10,0,0,NaN,1.442,0,-5,-7.569176,1.401,52,5,4,1
10,1,-1,0,1.141,-10,0,5.84858,1.634,54,5,4,1
10,-1,1,1,1.54,NaN,NaN,NaN,NaN,55,5,4,1
-20,1,-1,1,1.174,-10,-15,-8.45403,1.934,57,5,4,1
-20,-1,1,0,1.285,NaN,NaN,NaN,NaN,58,5,4,1
0,1,1,0,1.315,10,5,11.6989,1.317,59,5,4,1
0,-1,1,0,1.403,NaN,NaN,NaN,NaN,60,5,4,1
10,-1,1,1,1.553,NaN,NaN,NaN,NaN,61,5,4,1
0,-1,-1,0,0.817,NaN,NaN,NaN,NaN,62,5,4,1
0,1,1,0,1.544,-10,-5,12.30132,1.284,63,5,4,1
-10,0,0,NaN,1.305,-20,-15,-9.18621,1.401,64,5,4,1
-20,1,1,0,1.421,-20,-20,-9.3426,1.667,65,5,4,1
0,0,0,NaN,1.133,20,10,13.96379,1.217,66,5,4,1
-20,-1,-1,1,1.423,NaN,NaN,NaN,NaN,67,5,4,1
-10,0,0,NaN,1.227,10,0,11.18315,1.067,68,5,4,1
-20,0,0,NaN,1.014,-20,-20,-5.59815,1.034,69,5,4,1
-10,1,-1,1,1.006,0,-5,7.4398,1.784,1,1,5,1
-20,1,-1,1,1.346,-20,-20,-10.5124,1.101,2,1,5,1
-10,0,0,NaN,1.004,10,0,7.27290000000001,1.551,3,1,5,1
0,-1,-1,0,0.952,NaN,NaN,NaN,NaN,4,1,5,1
-10,-1,-1,1,1.121,NaN,NaN,NaN,NaN,5,1,5,1
-20,-1,-1,1,1.116,NaN,NaN,NaN,NaN,6,1,5,1
0,-1,1,0,1.061,NaN,NaN,NaN,NaN,7,1,5,1
-20,1,-1,1,0.838,-10,-15,-11.4174,1.334,8,1,5,1
10,1,-1,0,1.115,0,5,-6.51913999999999,1.301,9,1,5,1
-10,-1,-1,1,1.706,NaN,NaN,NaN,NaN,10,1,5,1
20,1,1,1,0.962,20,20,9.38529,1.034,11,1,5,1
20,-1,-1,0,0.869,NaN,NaN,NaN,NaN,12,1,5,1
10,-1,-1,0,0.973,NaN,NaN,NaN,NaN,14,1,5,1
0,0,0,NaN,0.998,-10,-5,15.85118,1.017,15,1,5,1
20,0,0,NaN,1.052,0,10,9.11022,1.017,16,1,5,1
-20,-1,-1,1,1.016,NaN,NaN,NaN,NaN,17,1,5,1
10,0,0,NaN,0.976,10,10,-6.9606,3.284,18,1,5,1
-10,1,-1,1,0.915,20,5,6.73087,1.167,19,1,5,1
20,-1,-1,0,0.955,NaN,NaN,NaN,NaN,20,1,5,1
-20,0,0,NaN,0.973,0,-10,-8.8861,1.417,21,1,5,1
-10,0,0,NaN,1.188,-20,-15,-14.57197,1.067,22,1,5,1
10,1,1,1,1.044,20,15,-13.6106,1.484,23,1,5,1
10,-1,-1,0,1.096,NaN,NaN,NaN,NaN,24,1,5,1
-10,1,-1,1,1.544,20,5,11.91743,1.084,25,1,5,1
10,0,0,NaN,1.143,-20,-5,-12.5016,1.801,26,1,5,1
0,-1,1,0,1.126,NaN,NaN,NaN,NaN,27,1,5,1
10,-1,1,1,1.194,NaN,NaN,NaN,NaN,28,1,5,1
0,-1,1,0,1.5,NaN,NaN,NaN,NaN,29,1,5,1
-10,1,-1,1,1.085,10,0,14.41381,1.167,30,1,5,1
-10,-1,-1,1,1.179,NaN,NaN,NaN,NaN,31,1,5,1
-10,-1,-1,1,1.22,NaN,NaN,NaN,NaN,32,1,5,1
20,0,0,NaN,1.149,0,10,-9.60029,1.317,33,1,5,1
10,1,1,1,1.041,-20,-5,-10.55868,0.867,34,1,5,1
0,1,1,0,1.116,0,0,13.69198,1.367,35,1,5,1
10,1,1,1,1.166,-20,-5,-15.1413,1.017,36,1,5,1
0,0,0,NaN,1.289,-10,-5,-11.4349,1.801,37,1,5,1
0,1,-1,0,1.379,0,0,-4.82854,1.834,38,1,5,1
0,0,0,NaN,0.898,-10,-5,-7.772421,1.567,39,1,5,1
-10,1,-1,1,0.657,10,0,-12.16885,1.251,40,1,5,1
10,-1,-1,0,1.211,NaN,NaN,NaN,NaN,41,1,5,1
0,1,1,0,1.312,10,5,-15.4926,1.567,42,1,5,1
10,0,0,NaN,1.015,20,15,14.2039,0.867,43,1,5,1
10,0,0,NaN,1.138,-10,0,8.38839999999999,1.451,44,1,5,1
10,-1,-1,0,0.988,NaN,NaN,NaN,NaN,45,1,5,1
10,1,1,1,0.887,-10,0,-22.16958,1.234,46,1,5,1
10,1,-1,0,1.494,20,15,4.73769999999999,1.284,47,1,5,1
-20,-1,-1,1,1.206,NaN,NaN,NaN,NaN,48,1,5,1
0,-1,-1,0,1.056,NaN,NaN,NaN,NaN,49,1,5,1
10,0,0,NaN,1.191,10,10,-11.1144,1.284,50,1,5,1
-20,1,-1,1,1.043,-20,-20,-15.52268,1.317,51,1,5,1
-20,0,0,NaN,0.872,0,-10,-14.5095,1.484,52,1,5,1
20,-1,-1,0,1.24,NaN,NaN,NaN,NaN,53,1,5,1
-10,-1,-1,1,1.406,NaN,NaN,NaN,NaN,54,1,5,1
0,0,0,NaN,1.034,0,0,-12.5663,2.267,55,1,5,1
20,-1,1,1,0.649,NaN,NaN,NaN,NaN,56,1,5,1
0,1,-1,0,0.914,-10,-5,12.49563,1.867,57,1,5,1
10,0,0,NaN,1.003,-20,-5,6.53217,2.001,58,1,5,1
10,1,1,1,1.194,10,10,-16.2532,1.201,59,1,5,1
-10,0,0,NaN,1.317,10,0,-17.2958,1.401,60,1,5,1
0,1,1,0,0.939,-10,-5,-11.1075,1.817,61,1,5,1
-10,1,-1,1,0.807,20,5,12.37854,0.967,62,1,5,1
20,0,0,NaN,1.284,20,20,8.09582,1.367,63,1,5,1
0,0,0,NaN,1.164,-20,-10,-11.6914,1.317,64,1,5,1
0,-1,-1,0,0.852,NaN,NaN,NaN,NaN,65,1,5,1
0,0,0,NaN,0.948,20,10,-9.2576,0.934,66,1,5,1
10,-1,-1,0,0.868,NaN,NaN,NaN,NaN,67,1,5,1
20,0,0,NaN,1.247,0,10,-10.86094,1.217,68,1,5,1
10,0,0,NaN,1.314,10,10,-13.62,1.517,69,1,5,1
20,1,1,1,0.945,10,15,8.12615,1.334,1,2,5,1
-10,1,-1,1,1.036,0,-5,-6.57582,2.801,2,2,5,1
-10,0,0,NaN,0.921,-10,-10,-8.79611,1.351,3,2,5,1
0,-1,-1,0,0.948,NaN,NaN,NaN,NaN,4,2,5,1
20,1,1,1,1.078,20,20,3.14272,2.75,5,2,5,1
20,1,1,1,1.692,-10,5,11.83133,1.134,6,2,5,1
10,-1,1,1,0.893,NaN,NaN,NaN,NaN,7,2,5,1
-20,0,0,NaN,0.969,-20,-20,-0.396879999999996,1.317,9,2,5,1
10,0,0,NaN,1.146,-20,-5,-12.60846,1.251,10,2,5,1
-20,1,-1,1,1.047,-10,-15,-5.26060000000001,0.951,11,2,5,1
-10,0,0,NaN,1.093,-10,-10,-5.3789,1.117,12,2,5,1
20,-1,1,1,0.913,NaN,NaN,NaN,NaN,13,2,5,1
20,0,0,NaN,1.099,-10,5,-6.27420000000001,1.367,14,2,5,1
10,1,1,1,1.512,0,5,8.25512,1.001,15,2,5,1
10,1,1,1,1.007,-10,0,-4.74469999999999,1.751,16,2,5,1
20,0,0,NaN,1.004,-10,5,-7.07249,0.884,18,2,5,1
20,1,1,1,0.989,-10,5,-3.44976,1.217,19,2,5,1
20,-1,1,1,0.87,NaN,NaN,NaN,NaN,20,2,5,1
-10,0,0,NaN,1.029,10,0,-8.37269999999999,1.217,21,2,5,1
10,1,1,1,0.911,10,10,-6.4588,1.234,22,2,5,1
10,1,1,1,0.848,0,5,-6.0642,0.934,23,2,5,1
-10,1,-1,1,1.356,0,-5,-8.4695,1.517,24,2,5,1
0,0,0,NaN,1.007,-20,-10,-13.25363,1.784,25,2,5,1
20,-1,1,1,0.996,NaN,NaN,NaN,NaN,26,2,5,1
10,0,0,NaN,0.926,-20,-5,-10.1994,1.134,27,2,5,1
10,0,0,NaN,1.007,20,15,7.66329999999999,1.267,28,2,5,1
-10,-1,-1,1,1.017,NaN,NaN,NaN,NaN,29,2,5,1
0,-1,-1,0,1.158,NaN,NaN,NaN,NaN,30,2,5,1
20,0,0,NaN,0.984,-10,5,-3.82487,0.951,31,2,5,1
20,1,1,1,0.956,10,15,2.82949,0.867,32,2,5,1
20,0,0,NaN,0.993,20,20,14.0804,2.284,33,2,5,1
-10,1,1,0,1.178,-10,-10,5.3809,1.201,34,2,5,1
10,-1,1,1,0.885,NaN,NaN,NaN,NaN,35,2,5,1
-20,1,-1,1,1.224,-20,-20,-11.7285,1.067,36,2,5,1
10,0,0,NaN,1.37,10,10,-15.73711,1.401,37,2,5,1
0,1,-1,0,1.121,20,10,-4.52388,1.467,38,2,5,1
-10,0,0,NaN,1.029,-20,-15,-11.01456,1.251,39,2,5,1
0,1,1,0,1.395,10,5,-14.4102,1.484,40,2,5,1
20,0,0,NaN,1.029,10,15,-8.16712,1.601,41,2,5,1
-10,1,-1,1,1.196,-20,-15,-5.77566,1.067,42,2,5,1
-10,0,0,NaN,1.275,0,-5,6.595956,1.334,44,2,5,1
0,0,0,NaN,1.8,0,0,-7.08725,0.684,45,2,5,1
-20,1,-1,1,0.921,-10,-15,-12.9812,1.451,46,2,5,1
-10,0,0,NaN,0.9,20,5,12.64011,0.934,47,2,5,1
0,-1,-1,0,1.44,NaN,NaN,NaN,NaN,48,2,5,1
-10,1,-1,1,0.922,20,5,14.83769,0.934,49,2,5,1
0,-1,-1,0,1.238,NaN,NaN,NaN,NaN,50,2,5,1
10,1,1,1,1.05,0,5,6.87497999999999,1.634,51,2,5,1
-10,-1,-1,1,0.734,NaN,NaN,NaN,NaN,52,2,5,1
0,-1,1,0,1.063,NaN,NaN,NaN,NaN,53,2,5,1
0,0,0,NaN,1.041,-20,-10,-9.82308,1.001,54,2,5,1
10,-1,1,1,1.166,NaN,NaN,NaN,NaN,56,2,5,1
20,0,0,NaN,1.157,20,20,5.38343999999999,1.134,57,2,5,1
20,-1,1,1,0.961,NaN,NaN,NaN,NaN,59,2,5,1
0,-1,1,0,1.281,NaN,NaN,NaN,NaN,60,2,5,1
10,-1,1,1,1.23,NaN,NaN,NaN,NaN,61,2,5,1
-10,-1,-1,1,1.055,NaN,NaN,NaN,NaN,62,2,5,1
-20,1,-1,1,1.116,0,-10,-17.1761,1.501,63,2,5,1
20,-1,1,1,0.877,NaN,NaN,NaN,NaN,64,2,5,1
10,1,1,1,1.087,-20,-5,-9.89855,1.034,65,2,5,1
10,0,0,NaN,1.333,0,5,-5.210089,0.901,66,2,5,1
-20,1,1,0,1.161,0,-10,-8.57310000000001,0.917,67,2,5,1
10,1,-1,0,1.442,-10,0,-8.7826,0.767,68,2,5,1
10,-1,1,1,0.866,NaN,NaN,NaN,NaN,69,2,5,1
-10,0,0,NaN,1.392,-10,-10,-15.2756,1.267,1,3,5,1
-20,-1,-1,1,0.928,NaN,NaN,NaN,NaN,2,3,5,1
0,1,1,0,1.247,20,10,-8.72320000000001,1.251,3,3,5,1
10,-1,-1,0,1.02,NaN,NaN,NaN,NaN,4,3,5,1
0,-1,-1,0,1.093,NaN,NaN,NaN,NaN,5,3,5,1
0,0,0,NaN,1.053,10,5,-11.6199,1.384,6,3,5,1
10,0,0,NaN,1.356,20,15,-6.85722,0.967,8,3,5,1
10,-1,1,1,0.965,NaN,NaN,NaN,NaN,9,3,5,1
