x1,condition,binchoice,bincorrect,x2,xavg,estim,subj
52.25,-1,1,1,52.125,52.1875,NaN,7
55.125,0,NaN,0,45.25,50.1875,60,7
53.625,0,NaN,0,46.625,50.125,53,7
51.875,-1,1,1,39.125,45.5,NaN,7
53.25,-1,1,1,53.125,53.1875,NaN,7
54.5,0,NaN,0,57.875,56.1875,46,7
44.125,-1,1,0,59.375,51.75,NaN,7
47.375,-1,1,0,38.75,43.0625,NaN,7
46.625,0,NaN,0,58.5,52.5625,56,7
44.75,-1,-1,1,52.25,48.5,NaN,7
47,0,NaN,0,46.125,46.5625,47,7
54,1,1,1,60.75,57.375,60,7
53.5,0,NaN,0,48,50.75,61,7
45.625,-1,-1,1,55.5,50.5625,NaN,7
55.125,-1,1,1,61.75,58.4375,NaN,7
47.375,0,NaN,0,37.5,42.4375,37,7
45.5,1,-1,1,58.25,51.875,38,7
45.5,0,NaN,0,53.25,49.375,54,7
53.875,1,1,1,59.625,56.75,56,7
51.75,1,1,1,48.25,50,44,7
48.25,1,-1,1,60.5,54.375,48,7
45.125,-1,-1,1,53.5,49.3125,NaN,7
48.625,-1,-1,1,60.5,54.5625,NaN,7
53.875,-1,1,1,59.125,56.5,NaN,7
52.875,0,NaN,0,41,46.9375,58,7
46.25,0,NaN,0,54.875,50.5625,58,7
50.375,1,1,1,48,49.1875,63,7
54.625,-1,1,1,41.875,48.25,NaN,7
44.875,1,-1,1,54,49.4375,44,7
51.125,0,NaN,0,46.5,48.8125,40,7
52.75,-1,1,1,37.625,45.1875,NaN,7
45.75,-1,-1,1,51.625,48.6875,NaN,7
51.75,-1,-1,0,44.5,48.125,NaN,7
46,0,NaN,0,62,54,66,7
53,-1,-1,0,42.125,47.5625,NaN,7
46.875,0,NaN,0,60,53.4375,63,7
46,-1,1,0,52.625,49.3125,NaN,7
54.5,0,NaN,0,42.375,48.4375,45,7
52.875,0,NaN,0,55.25,54.0625,44,7
53.875,0,NaN,0,41.125,47.5,39,7
53.5,-1,1,1,54.625,54.0625,NaN,7
52.125,1,1,1,54,53.0625,54,7
51.5,0,NaN,0,61.25,56.375,54,7
45.875,-1,1,0,45.375,45.625,NaN,7
54.375,1,1,1,52,53.1875,49,7
46.625,0,NaN,0,54.75,50.6875,59,7
54.25,-1,1,1,45.25,49.75,NaN,7
48.125,1,1,0,57.25,52.6875,53,7
51,-1,1,1,53.5,52.25,NaN,7
45.125,0,NaN,0,39,42.0625,51,7
47.75,0,NaN,0,44.25,46,44,7
55,1,-1,0,61.125,58.0625,47,7
51.875,0,NaN,0,57.125,54.5,51,7
47.375,1,-1,1,61.875,54.625,60,7
46.625,1,-1,1,61.625,54.125,51,7
53,-1,-1,0,52.75,52.875,NaN,7
46.125,1,-1,1,46.25,46.1875,46,7
52,0,NaN,0,46.5,49.25,45,7
45.875,1,-1,1,46,45.9375,44,7
44.875,-1,-1,1,57.125,51,NaN,7
54.375,0,NaN,0,47.875,51.125,42,7
45.875,0,NaN,0,61.125,53.5,40,7
45.125,-1,-1,1,59.875,52.5,NaN,7
47.125,-1,-1,1,59.25,53.1875,NaN,7
44.875,1,-1,1,60.875,52.875,43,7
47.75,0,NaN,0,59.625,53.6875,46,7
50.5,0,NaN,0,57.25,53.875,48,7
51,-1,1,1,54.625,52.8125,NaN,7
54.375,1,1,1,52.5,53.4375,58,7
46.125,1,1,0,58.625,52.375,60,7
46.875,-1,1,0,54.5,50.6875,NaN,7
47.5,0,NaN,0,39.5,43.5,60,7
51.125,1,-1,0,45.625,48.375,50,7
44.25,1,1,0,45.875,45.0625,51,7
50.5,1,1,1,62.25,56.375,45,7
51.75,1,1,1,60.5,56.125,60,7
53.125,-1,1,1,58.5,55.8125,NaN,7
45.5,0,NaN,0,42.375,43.9375,44,7
50.5,-1,-1,0,46.125,48.3125,NaN,7
53.25,-1,-1,0,44.375,48.8125,NaN,7
55.25,1,1,1,55.375,55.3125,51,7
55.625,-1,1,1,57.25,56.4375,NaN,7
51.5,0,NaN,0,47.75,49.625,50,7
53.125,-1,1,1,40.625,46.875,NaN,8
48.75,1,-1,1,44.375,46.5625,36,8
55.25,-1,1,1,42.25,48.75,NaN,8
50.75,-1,1,1,46.625,48.6875,NaN,8
48.375,1,1,0,47.875,48.125,45,8
54.5,0,NaN,0,41.125,47.8125,30,8
45.375,1,-1,1,41.625,43.5,35,8
47.5,1,-1,1,38.625,43.0625,50,8
47.75,1,1,0,57.5,52.625,56,8
52,0,NaN,0,39.5,45.75,40,8
45.875,-1,1,0,45.75,45.8125,NaN,8
46.625,1,-1,1,38.375,42.5,33,8
47.5,0,NaN,0,47.875,47.6875,47,8
47.75,-1,-1,1,52.125,49.9375,NaN,8
47.25,1,-1,1,41.375,44.3125,40,8
52.625,-1,1,1,58.375,55.5,NaN,8
50.625,-1,-1,0,50.5,50.5625,NaN,8
48.625,0,NaN,0,42.375,45.5,35,8
53.625,-1,1,1,46.5,50.0625,NaN,8
52.25,1,1,1,39.25,45.75,55,8
51.625,0,NaN,0,48.375,50,46,8
54.75,1,1,1,47.25,51,47,8
47.375,-1,-1,1,58.25,52.8125,NaN,8
46.75,0,NaN,0,47.75,47.25,30,8
53.25,1,-1,0,58.75,56,52,8
52.125,-1,1,1,48.75,50.4375,NaN,8
44.25,1,-1,1,48.25,46.25,43,8
54.125,-1,1,1,44.5,49.3125,NaN,8
47.5,-1,1,0,41.5,44.5,NaN,8
46.875,0,NaN,0,39.875,43.375,30,8
53.375,1,-1,0,42,47.6875,32,8
51.25,-1,1,1,45.75,48.5,NaN,8
55.375,0,NaN,0,37.625,46.5,40,8
47,0,NaN,0,46.5,46.75,36,8
54.875,-1,1,1,58.125,56.5,NaN,8
50.25,-1,1,1,58,54.125,NaN,8
50.875,-1,1,1,42.375,46.625,NaN,8
52.375,0,NaN,0,54.5,53.4375,55,8
53.375,0,NaN,0,38,45.6875,45,8
54.625,1,1,1,58,56.3125,61,8
46.25,-1,-1,1,46.625,46.4375,NaN,8
44.625,0,NaN,0,47.375,46,40,8
54.875,0,NaN,0,58.375,56.625,44,8
46.5,-1,1,0,47.5,47,NaN,8
51.125,1,-1,0,54.625,52.875,35,8
55.875,0,NaN,0,58.5,57.1875,47,8
47.25,1,-1,1,54,50.625,37,8
47.125,-1,-1,1,60.875,54,NaN,8
54,-1,-1,0,62.375,58.1875,NaN,8
46.875,-1,-1,1,60,53.4375,NaN,8
51.25,1,-1,0,58.875,55.0625,42,8
48.5,-1,-1,1,59.375,53.9375,NaN,8
45.5,1,-1,1,59.25,52.375,57,8
48.625,-1,-1,1,48.5,48.5625,NaN,8
48.75,0,NaN,0,54,51.375,52,8
45.125,0,NaN,0,48.75,46.9375,47,8
51.75,1,-1,0,45.5,48.625,33,8
53.75,1,1,1,53.125,53.4375,45,8
46.375,1,1,0,46.875,46.625,41,8
55.25,1,1,1,55.625,55.4375,70,8
52.875,-1,1,1,62.875,57.875,NaN,8
47.5,1,-1,1,51.375,49.4375,45,8
48.5,0,NaN,0,42.125,45.3125,35,8
44.75,0,NaN,0,40.375,42.5625,40,8
50.75,-1,-1,0,51.75,51.25,NaN,8
51.125,1,-1,0,57.625,54.375,55,8
53.625,1,1,1,46.625,50.125,55,8
48,0,NaN,0,46.375,47.1875,44,8
53.25,0,NaN,0,53.5,53.375,58,8
48.625,-1,-1,1,62.375,55.5,NaN,8
47,-1,-1,1,39.875,43.4375,NaN,8
54.625,0,NaN,0,58.75,56.6875,53,8
52.5,-1,-1,0,58.25,55.375,NaN,8
54.625,-1,1,1,57.75,56.1875,NaN,8
53.75,-1,1,1,59.875,56.8125,NaN,8
55.375,1,-1,0,47.125,51.25,49,8
47.25,1,1,0,44.75,46,58,8
50.75,-1,-1,0,58,54.375,NaN,8
51.5,0,NaN,0,42.25,46.875,48,8
45.25,-1,-1,1,46.125,45.6875,NaN,8
52.25,-1,1,1,44.875,48.5625,NaN,8
52.875,1,1,1,62.5,57.6875,60,8
47.5,-1,-1,1,42.125,44.8125,NaN,8
54.625,0,NaN,0,37.25,45.9375,37,8
45.5,1,-1,1,40.5,43,35,8
44.375,1,-1,1,37.625,41,34,8
44.5,0,NaN,0,40.625,42.5625,38,8
51.875,-1,1,1,44.625,48.25,NaN,8
48.25,-1,1,0,57.5,52.875,NaN,8
54.125,1,-1,0,53.5,53.8125,50,8
46.875,1,-1,1,61.5,54.1875,46,8
45.875,-1,-1,1,58.625,52.25,NaN,8
48.625,1,-1,1,38.125,43.375,38,8
54.125,0,NaN,0,55.75,54.9375,53,8
48,1,-1,1,52.25,50.125,49,8
54.375,1,1,1,54.375,54.375,53,8
51.625,-1,-1,0,52.25,51.9375,NaN,8
51,0,NaN,0,47.75,49.375,52,8
51.25,-1,-1,0,61.25,56.25,NaN,8
52.125,-1,1,1,39.625,45.875,NaN,8
55,-1,1,1,46.5,50.75,NaN,8
53.375,-1,1,1,40.625,47,NaN,8
47,-1,-1,1,55.125,51.0625,NaN,8
55.25,0,NaN,0,51,53.125,45,8
47.625,1,-1,1,59.375,53.5,54,8
47.875,-1,-1,1,57.625,52.75,NaN,8
47.75,0,NaN,0,46.625,47.1875,42,8
51.75,1,-1,0,55,53.375,40,8
54.5,-1,1,1,41.375,47.9375,NaN,8
52,0,NaN,0,58.875,55.4375,60,8
47.125,0,NaN,0,42.5,44.8125,38,8
44.625,1,-1,1,46.125,45.375,36,8
55.25,0,NaN,0,48.125,51.6875,40,8
45.875,0,NaN,0,38.875,42.375,38,8
47.75,-1,1,0,54,50.875,NaN,8
48,-1,-1,1,51.5,49.75,NaN,8
48.75,0,NaN,0,54.125,51.4375,37,8
54,-1,1,1,40.25,47.125,NaN,8
51.875,0,NaN,0,41.375,46.625,50,8
44.375,-1,-1,1,61.125,52.75,NaN,8
46,1,-1,1,60.625,53.3125,40,8
54.25,1,-1,0,53.75,54,43,8
53.125,0,NaN,0,60.875,57,47,8
52.875,0,NaN,0,47.375,50.125,36,8
54.625,1,1,1,50.875,52.75,42,8
52.125,-1,-1,0,60.375,56.25,NaN,8
51.25,0,NaN,0,62.875,57.0625,46,8
48.5,-1,-1,1,42.75,45.625,NaN,8
50.75,1,1,1,48.25,49.5,44,8
45.875,0,NaN,0,50.5,48.1875,44,8
47.625,-1,1,0,40.5,44.0625,NaN,8
47.25,1,-1,1,59.125,53.1875,58,8
48.5,-1,1,0,47.5,48,NaN,8
45.25,1,-1,1,46.875,46.0625,41,8
50.5,0,NaN,0,48.75,49.625,44,8
47.125,0,NaN,0,61.375,54.25,62,8
55.125,-1,1,1,44.75,49.9375,NaN,8
45.5,0,NaN,0,53.25,49.375,40,8
45.5,1,-1,1,57.125,51.3125,52,8
51.25,1,-1,0,58.125,54.6875,47,8
54.625,-1,1,1,39.125,46.875,NaN,8
50.625,-1,-1,0,59.375,55,NaN,8
44.5,-1,1,0,59.25,51.875,NaN,8
46.125,-1,-1,1,60.625,53.375,NaN,8
54.125,0,NaN,0,50.5,52.3125,39,8
45.875,0,NaN,0,61.125,53.5,48,8
44.5,-1,-1,1,37.75,41.125,NaN,8
51.25,-1,-1,0,58.25,54.75,NaN,8
44.75,0,NaN,0,58.125,51.4375,40,8
51.25,-1,-1,0,54.125,52.6875,NaN,8
45.75,1,1,0,50.375,48.0625,56,8
50.25,-1,-1,0,59.75,55,NaN,8
54,1,-1,0,39.5,46.75,40,8
53,-1,1,1,53,53,NaN,8
54.125,1,1,1,51.25,52.6875,47,8
46.125,1,-1,1,59.75,52.9375,55,8
52.125,1,-1,0,55.25,53.6875,52,8
47.625,0,NaN,0,57.75,52.6875,55,8
50.375,0,NaN,0,46,48.1875,52,8
55.875,-1,-1,0,37.5,46.6875,NaN,8
53.75,-1,1,1,45.375,49.5625,NaN,8
48.125,1,-1,1,57.125,52.625,56,8
55.25,-1,1,1,62.875,59.0625,NaN,8
51.75,-1,-1,0,38.625,45.1875,NaN,8
55,1,1,1,41.25,48.125,59,8
48.375,1,1,0,45,46.6875,48,8
52.75,-1,-1,0,57.375,55.0625,NaN,8
47.375,-1,-1,1,40.375,43.875,NaN,8
52.125,-1,-1,0,53,52.5625,NaN,8
45.5,0,NaN,0,53.375,49.4375,45,8
54,0,NaN,0,45,49.5,37,8
44.5,-1,1,0,58.5,51.5,NaN,8
52.125,-1,-1,0,57.5,54.8125,NaN,8
54.5,0,NaN,0,46.75,50.625,43,8
54.625,-1,1,1,47.375,51,NaN,8
48.625,-1,-1,1,44.75,46.6875,NaN,8
48.25,-1,-1,1,45.5,46.875,NaN,8
47.25,0,NaN,0,45.375,46.3125,44,8
53.125,0,NaN,0,40.75,46.9375,52,8
44.375,1,-1,1,50.125,47.25,51,8
48.25,1,-1,1,44.625,46.4375,44,8
47.25,-1,1,0,48.75,48,NaN,8
47,-1,-1,1,54.625,50.8125,NaN,8
48.5,-1,-1,1,58.125,53.3125,NaN,8
55.125,0,NaN,0,38.25,46.6875,40,8
45.625,-1,-1,1,53.5,49.5625,NaN,8
50.625,-1,-1,0,48.5,49.5625,NaN,8
54.25,-1,1,1,44.5,49.375,NaN,8
48.5,0,NaN,0,57.375,52.9375,46,8
50.25,0,NaN,0,58,54.125,47,8
54.25,-1,1,1,45,49.625,NaN,8
46.875,-1,-1,1,51.75,49.3125,NaN,8
48.25,-1,-1,1,37.75,43,NaN,8
54.625,-1,1,1,42.375,48.5,NaN,8
48.5,-1,-1,1,44.5,46.5,NaN,8
50.625,0,NaN,0,61.875,56.25,60,8
47,-1,-1,1,62,54.5,NaN,8
48.625,-1,1,0,62.375,55.5,NaN,8
52.25,-1,-1,0,42.75,47.5,NaN,8
45,0,NaN,0,42.875,43.9375,30,8
46.125,0,NaN,0,44.125,45.125,45,8
47.25,1,1,0,59.875,53.5625,50,8
47.25,1,-1,1,46.375,46.8125,47,8
54.125,-1,-1,0,62.75,58.4375,NaN,8
52.625,-1,1,1,60,56.3125,NaN,8
50.875,-1,-1,0,45.375,48.125,NaN,8
45.5,-1,-1,1,51.875,48.6875,NaN,8
46.625,1,-1,1,45.25,45.9375,36,8
50.375,0,NaN,0,47.25,48.8125,40,8
47.875,1,-1,1,47.625,47.75,45,8
46.625,1,1,0,44.125,45.375,43,8
47.625,-1,-1,1,57.625,52.625,NaN,8
45,-1,1,0,47.375,46.1875,NaN,8
44.875,-1,-1,1,40.125,42.5,NaN,8
47.5,0,NaN,0,38.5,43,42,8
44.625,0,NaN,0,57.25,50.9375,42,8
53.875,1,1,1,50.625,52.25,40,8
52.25,-1,-1,0,52.125,52.1875,NaN,8
55.125,0,NaN,0,45.25,50.1875,39,8
53.625,0,NaN,0,46.625,50.125,45,8
51.875,-1,1,1,39.125,45.5,NaN,8
53.25,-1,1,1,53.125,53.1875,NaN,8
54.5,0,NaN,0,57.875,56.1875,58,8
44.125,-1,1,0,59.375,51.75,NaN,8
47.375,-1,-1,1,38.75,43.0625,NaN,8
46.625,0,NaN,0,58.5,52.5625,45,8
44.75,-1,1,0,52.25,48.5,NaN,8
47,0,NaN,0,46.125,46.5625,47,8
54,1,-1,0,60.75,57.375,34,8
53.5,0,NaN,0,48,50.75,58,8
45.625,-1,-1,1,55.5,50.5625,NaN,8
55.125,-1,-1,0,61.75,58.4375,NaN,8
47.375,0,NaN,0,37.5,42.4375,49,8
45.5,1,1,0,58.25,51.875,36,8
45.5,0,NaN,0,53.25,49.375,44,8
53.875,1,1,1,59.625,56.75,56,8
51.75,1,1,1,48.25,50,47,8
48.25,1,-1,1,60.5,54.375,32,8
45.125,-1,-1,1,53.5,49.3125,NaN,8
48.625,-1,1,0,60.5,54.5625,NaN,8
53.875,-1,1,1,59.125,56.5,NaN,8
52.875,0,NaN,0,41,46.9375,43,8
46.25,0,NaN,0,54.875,50.5625,56,8
50.375,1,1,1,48,49.1875,45,8
54.625,-1,1,1,41.875,48.25,NaN,8
44.875,1,1,0,54,49.4375,55,8
51.125,0,NaN,0,46.5,48.8125,53,8
52.75,-1,-1,0,37.625,45.1875,NaN,8
45.75,-1,-1,1,51.625,48.6875,NaN,8
51.75,-1,1,1,44.5,48.125,NaN,8
46,0,NaN,0,62,54,56,8
53,-1,1,1,42.125,47.5625,NaN,8
46.875,0,NaN,0,60,53.4375,48,8
46,-1,-1,1,52.625,49.3125,NaN,8
54.5,0,NaN,0,42.375,48.4375,38,8
52.875,0,NaN,0,55.25,54.0625,65,8
53.875,0,NaN,0,41.125,47.5,35,8
53.5,-1,1,1,54.625,54.0625,NaN,8
52.125,1,-1,0,54,53.0625,47,8
51.5,0,NaN,0,61.25,56.375,47,8
45.875,-1,1,0,45.375,45.625,NaN,8
54.375,1,1,1,52,53.1875,44,8
46.625,0,NaN,0,54.75,50.6875,56,8
54.25,-1,1,1,45.25,49.75,NaN,8
48.125,1,-1,1,57.25,52.6875,46,8
51,-1,1,1,53.5,52.25,NaN,8
45.125,0,NaN,0,39,42.0625,51,8
47.75,0,NaN,0,44.25,46,43,8
55,1,-1,0,61.125,58.0625,50,8
51.875,0,NaN,0,57.125,54.5,39,8
47.375,1,1,0,61.875,54.625,3,8
46.625,1,-1,1,61.625,54.125,55,8
53,-1,1,1,52.75,52.875,NaN,8
46.125,1,-1,1,46.25,46.1875,48,8
52,0,NaN,0,46.5,49.25,42,8
45.875,1,-1,1,46,45.9375,43,8
44.875,-1,-1,1,57.125,51,NaN,8
54.375,0,NaN,0,47.875,51.125,66,8
45.875,0,NaN,0,61.125,53.5,69,8
45.125,-1,-1,1,59.875,52.5,NaN,8
47.125,-1,-1,1,59.25,53.1875,NaN,8
44.875,1,1,0,60.875,52.875,48,8
47.75,0,NaN,0,59.625,53.6875,51,8
50.5,0,NaN,0,57.25,53.875,42,8
51,-1,-1,0,54.625,52.8125,NaN,8
54.375,1,1,1,52.5,53.4375,53,8
46.125,1,1,0,58.625,52.375,100,8
46.875,-1,1,0,54.5,50.6875,NaN,8
47.5,0,NaN,0,39.5,43.5,42,8
51.125,1,1,1,45.625,48.375,46,8
44.25,1,-1,1,45.875,45.0625,47,8
50.5,1,1,1,62.25,56.375,38,8
51.75,1,-1,0,60.5,56.125,45,8
53.125,-1,-1,0,58.5,55.8125,NaN,8
45.5,0,NaN,0,42.375,43.9375,50,8
50.5,-1,1,1,46.125,48.3125,NaN,8
53.25,-1,1,1,44.375,48.8125,NaN,8
55.25,1,1,1,55.375,55.3125,40,8
55.625,-1,1,1,57.25,56.4375,NaN,8
51.5,0,NaN,0,47.75,49.625,48,8
53.125,-1,1,1,40.625,46.875,NaN,9
48.75,1,-1,1,44.375,46.5625,50,9
55.25,-1,1,1,42.25,48.75,NaN,9
50.75,-1,1,1,46.625,48.6875,NaN,9
48.375,1,1,0,47.875,48.125,52,9
54.5,0,NaN,0,41.125,47.8125,60,9
45.375,1,1,0,41.625,43.5,43,9
47.5,1,1,0,38.625,43.0625,41,9
47.75,1,-1,1,57.5,52.625,55,9
52,0,NaN,0,39.5,45.75,40,9
45.875,-1,-1,1,45.75,45.8125,NaN,9
46.625,1,1,0,38.375,42.5,36,9
47.5,0,NaN,0,47.875,47.6875,46,9
47.75,-1,-1,1,52.125,49.9375,NaN,9
47.25,1,-1,1,41.375,44.3125,40,9
52.625,-1,1,1,58.375,55.5,NaN,9
50.625,-1,-1,0,50.5,50.5625,NaN,9
48.625,0,NaN,0,42.375,45.5,43,9
53.625,-1,1,1,46.5,50.0625,NaN,9
52.25,1,1,1,39.25,45.75,50,9
51.625,0,NaN,0,48.375,50,58,9
54.75,1,1,1,47.25,51,56,9
47.375,-1,1,0,58.25,52.8125,NaN,9
46.75,0,NaN,0,47.75,47.25,50,9
53.25,1,1,1,58.75,56,61,9
52.125,-1,1,1,48.75,50.4375,NaN,9
44.25,1,-1,1,48.25,46.25,58,9
54.125,-1,1,1,44.5,49.3125,NaN,9
47.5,-1,1,0,41.5,44.5,NaN,9
46.875,0,NaN,0,39.875,43.375,40,9
53.375,1,1,1,42,47.6875,50,9
51.25,-1,1,1,45.75,48.5,NaN,9
55.375,0,NaN,0,37.625,46.5,52,9
47,0,NaN,0,46.5,46.75,43,9
54.875,-1,1,1,58.125,56.5,NaN,9
50.25,-1,-1,0,58,54.125,NaN,9
50.875,-1,-1,0,42.375,46.625,NaN,9
52.375,0,NaN,0,54.5,53.4375,62,9
53.375,0,NaN,0,38,45.6875,41,9
54.625,1,1,1,58,56.3125,60,9
46.25,-1,-1,1,46.625,46.4375,NaN,9
44.625,0,NaN,0,47.375,46,50,9
54.875,0,NaN,0,58.375,56.625,60,9
46.5,-1,1,0,47.5,47,NaN,9
51.125,1,1,1,54.625,52.875,50,9
55.875,0,NaN,0,58.5,57.1875,65,9
47.25,1,-1,1,54,50.625,44,9
47.125,-1,-1,1,60.875,54,NaN,9
54,-1,-1,0,62.375,58.1875,NaN,9
46.875,-1,1,0,60,53.4375,NaN,9
51.25,1,1,1,58.875,55.0625,61,9
48.5,-1,1,0,59.375,53.9375,NaN,9
45.5,1,-1,1,59.25,52.375,57,9
48.625,-1,-1,1,48.5,48.5625,NaN,9
48.75,0,NaN,0,54,51.375,54,9
45.125,0,NaN,0,48.75,46.9375,50,9
51.75,1,1,1,45.5,48.625,46,9
53.75,1,1,1,53.125,53.4375,56,9
46.375,1,-1,1,46.875,46.625,49,9
55.25,1,1,1,55.625,55.4375,66,9
52.875,-1,1,1,62.875,57.875,NaN,9
47.5,1,1,0,51.375,49.4375,56,9
48.5,0,NaN,0,42.125,45.3125,44,9
44.75,0,NaN,0,40.375,42.5625,40,9
50.75,-1,1,1,51.75,51.25,NaN,9
51.125,1,-1,0,57.625,54.375,59,9
53.625,1,1,1,46.625,50.125,58,9
48,0,NaN,0,46.375,47.1875,49,9
53.25,0,NaN,0,53.5,53.375,63,9
48.625,-1,1,0,62.375,55.5,NaN,9
47,-1,-1,1,39.875,43.4375,NaN,9
54.625,0,NaN,0,58.75,56.6875,61,9
52.5,-1,1,1,58.25,55.375,NaN,9
54.625,-1,1,1,57.75,56.1875,NaN,9
53.75,-1,1,1,59.875,56.8125,NaN,9
55.375,1,1,1,47.125,51.25,60,9
47.25,1,-1,1,44.75,46,49,9
50.75,-1,1,1,58,54.375,NaN,9
51.5,0,NaN,0,42.25,46.875,50,9
45.25,-1,1,0,46.125,45.6875,NaN,9
52.25,-1,-1,0,44.875,48.5625,NaN,9
52.875,1,1,1,62.5,57.6875,60,9
47.5,-1,-1,1,42.125,44.8125,NaN,9
54.625,0,NaN,0,37.25,45.9375,39,9
45.5,1,-1,1,40.5,43,39,9
44.375,1,-1,1,37.625,41,36,9
44.5,0,NaN,0,40.625,42.5625,40,9
51.875,-1,1,1,44.625,48.25,NaN,9
48.25,-1,-1,1,57.5,52.875,NaN,9
54.125,1,1,1,53.5,53.8125,67,9
46.875,1,-1,1,61.5,54.1875,60,9
45.875,-1,-1,1,58.625,52.25,NaN,9
48.625,1,-1,1,38.125,43.375,42,9
54.125,0,NaN,0,55.75,54.9375,58,9
48,1,-1,1,52.25,50.125,55,9
54.375,1,1,1,54.375,54.375,57,9
51.625,-1,1,1,52.25,51.9375,NaN,9
51,0,NaN,0,47.75,49.375,53,9
51.25,-1,1,1,61.25,56.25,NaN,9
52.125,-1,1,1,39.625,45.875,NaN,9
55,-1,1,1,46.5,50.75,NaN,9
53.375,-1,1,1,40.625,47,NaN,9
47,-1,1,0,55.125,51.0625,NaN,9
55.25,0,NaN,0,51,53.125,52,9
47.625,1,-1,1,59.375,53.5,55,9
47.875,-1,1,0,57.625,52.75,NaN,9
47.75,0,NaN,0,46.625,47.1875,46,9
51.75,1,-1,0,55,53.375,50,9
54.5,-1,1,1,41.375,47.9375,NaN,9
52,0,NaN,0,58.875,55.4375,51,9
47.125,0,NaN,0,42.5,44.8125,46,9
44.625,1,-1,1,46.125,45.375,46,9
55.25,0,NaN,0,48.125,51.6875,53,9
45.875,0,NaN,0,38.875,42.375,48,9
47.75,-1,-1,1,54,50.875,NaN,9
48,-1,-1,1,51.5,49.75,NaN,9
48.75,0,NaN,0,54.125,51.4375,48,9
54,-1,1,1,40.25,47.125,NaN,9
51.875,0,NaN,0,41.375,46.625,47,9
44.375,-1,-1,1,61.125,52.75,NaN,9
46,1,1,0,60.625,53.3125,63,9
54.25,1,1,1,53.75,54,54,9
53.125,0,NaN,0,60.875,57,60,9
52.875,0,NaN,0,47.375,50.125,46,9
54.625,1,1,1,50.875,52.75,53,9
52.125,-1,1,1,60.375,56.25,NaN,9
51.25,0,NaN,0,62.875,57.0625,64,9
48.5,-1,-1,1,42.75,45.625,NaN,9
50.75,1,-1,0,48.25,49.5,50,9
45.875,0,NaN,0,50.5,48.1875,52,9
47.625,-1,-1,1,40.5,44.0625,NaN,9
47.25,1,-1,1,59.125,53.1875,44,9
48.5,-1,-1,1,47.5,48,NaN,9
45.25,1,-1,1,46.875,46.0625,44,9
50.5,0,NaN,0,48.75,49.625,50,9
47.125,0,NaN,0,61.375,54.25,56,9
55.125,-1,1,1,44.75,49.9375,NaN,9
45.5,0,NaN,0,53.25,49.375,50,9
45.5,1,-1,1,57.125,51.3125,60,9
51.25,1,1,1,58.125,54.6875,57,9
54.625,-1,1,1,39.125,46.875,NaN,9
50.625,-1,-1,0,59.375,55,NaN,9
44.5,-1,-1,1,59.25,51.875,NaN,9
46.125,-1,-1,1,60.625,53.375,NaN,9
54.125,0,NaN,0,50.5,52.3125,52,9
45.875,0,NaN,0,61.125,53.5,63,9
44.5,-1,-1,1,37.75,41.125,NaN,9
51.25,-1,1,1,58.25,54.75,NaN,9
44.75,0,NaN,0,58.125,51.4375,60,9
51.25,-1,1,1,54.125,52.6875,NaN,9
45.75,1,-1,1,50.375,48.0625,45,9
50.25,-1,1,1,59.75,55,NaN,9
54,1,-1,0,39.5,46.75,45,9
53,-1,-1,0,53,53,NaN,9
54.125,1,1,1,51.25,52.6875,56,9
46.125,1,1,0,59.75,52.9375,62,9
52.125,1,1,1,55.25,53.6875,57,9
47.625,0,NaN,0,57.75,52.6875,56,9
50.375,0,NaN,0,46,48.1875,46,9
55.875,-1,1,1,37.5,46.6875,NaN,9
53.75,-1,1,1,45.375,49.5625,NaN,9
48.125,1,-1,1,57.125,52.625,57,9
55.25,-1,1,1,62.875,59.0625,NaN,9
51.75,-1,1,1,38.625,45.1875,NaN,9
55,1,1,1,41.25,48.125,54,9
48.375,1,-1,1,45,46.6875,48,9
52.75,-1,1,1,57.375,55.0625,NaN,9
47.375,-1,-1,1,40.375,43.875,NaN,9
52.125,-1,-1,0,53,52.5625,NaN,9
45.5,0,NaN,0,53.375,49.4375,55,9
54,0,NaN,0,45,49.5,60,9
44.5,-1,-1,1,58.5,51.5,NaN,9
52.125,-1,-1,0,57.5,54.8125,NaN,9
54.5,0,NaN,0,46.75,50.625,53,9
54.625,-1,1,1,47.375,51,NaN,9
48.625,-1,-1,1,44.75,46.6875,NaN,9
48.25,-1,-1,1,45.5,46.875,NaN,9
47.25,0,NaN,0,45.375,46.3125,52,9
53.125,0,NaN,0,40.75,46.9375,47,9
44.375,1,-1,1,50.125,47.25,57,9
48.25,1,-1,1,44.625,46.4375,40,9
47.25,-1,-1,1,48.75,48,NaN,9
47,-1,-1,1,54.625,50.8125,NaN,9
48.5,-1,-1,1,58.125,53.3125,NaN,9
55.125,0,NaN,0,38.25,46.6875,48,9
45.625,-1,1,0,53.5,49.5625,NaN,9
50.625,-1,-1,0,48.5,49.5625,NaN,9
54.25,-1,1,1,44.5,49.375,NaN,9
48.5,0,NaN,0,57.375,52.9375,63,9
50.25,0,NaN,0,58,54.125,56,9
54.25,-1,1,1,45,49.625,NaN,9
46.875,-1,1,0,51.75,49.3125,NaN,9
48.25,-1,1,0,37.75,43,NaN,9
54.625,-1,1,1,42.375,48.5,NaN,9
48.5,-1,-1,1,44.5,46.5,NaN,9
50.625,0,NaN,0,61.875,56.25,60,9
